date,close
2016-09-29,6298.79
2016-09-30,6328.09
2016-10-10,6447.69
2016-10-11,6486.43
2016-10-12,6482.74
2016-10-13,6484.83
2016-10-14,6469.49
2016-10-17,6413.15
2016-10-18,6509.28
2016-10-19,6495.26
2016-10-20,6498.24
2016-10-21,6475.28
2016-10-24,6539.47
2016-10-25,6563.35
2016-10-26,6530.39
2016-10-27,6517.36
2016-10-28,6455.83
2016-10-31,6452.21
2016-11-01,6507.95
2016-11-02,6455.13
2016-11-03,6483.73
2016-11-04,6462.59
2016-11-07,6468.82
2016-11-08,6503.18
2016-11-09,6453.57
2016-11-10,6536.97
2016-11-11,6583.89
2016-11-14,6615.01
2016-11-15,6640.46
2016-11-16,6644.19
2016-11-17,6636.47
2016-11-18,6602.33
2016-11-21,6611.54
2016-11-22,6661.25
2016-11-23,6631.17
2016-11-24,6623.05
2016-11-25,6652.82
2016-11-28,6670.8
2016-11-29,6620.8
2016-11-30,6585.58
2016-12-01,6624.47
2016-12-02,6520.98
2016-12-05,6486.02
2016-12-06,6490.89
2016-12-07,6558.03
2016-12-08,6527.43
2016-12-09,6513.92
2016-12-12,6249.08
2016-12-13,6278.18
2016-12-14,6239.5
2016-12-15,6280.4
2016-12-16,6318.52
2016-12-19,6320.73
2016-12-20,6300.64
2016-12-21,6347.61
2016-12-22,6341.79
2016-12-23,6282
2016-12-26,6294.75
2016-12-27,6288.86
2016-12-28,6270.24
2016-12-29,6252.61
2016-12-30,6263.63
2017-01-03,6320.76
2017-01-04,6394.67
2017-01-05,6399.28
2017-01-06,6371.62
2017-01-09,6415.42
2017-01-10,6393.93
2017-01-11,6331.96
2017-01-12,6272.85
2017-01-13,6194.66
2017-01-16,6031.24
2017-01-17,6082.07
2017-01-18,6068.59
2017-01-19,6043.68
2017-01-20,6122
2017-01-23,6172.17
2017-01-24,6165.26
2017-01-25,6179.57
2017-01-26,6223.71
2017-02-03,6207.09
2017-02-06,6259.25
2017-02-07,6255.93
2017-02-08,6291.6
2017-02-09,6331.18
2017-02-10,6337.11
2017-02-13,6369.65
2017-02-14,6374.89
2017-02-15,6311.7
2017-02-16,6359.34
2017-02-17,6307.16
2017-02-20,6385.06
2017-02-21,6434.44
2017-02-22,6474.23
2017-02-23,6473.99
2017-02-24,6476.17
2017-02-27,6424.26
2017-02-28,6450.97
2017-03-01,6467.64
2017-03-02,6434.63
2017-03-03,6452.84
2017-03-06,6517.32
2017-03-07,6523.19
2017-03-08,6497.09
2017-03-09,6439.38
2017-03-10,6447.92
2017-03-13,6507.9
2017-03-14,6493.48
2017-03-15,6486.06
2017-03-16,6543.34
2017-03-17,6483.25
2017-03-20,6498.34
2017-03-21,6515.95
2017-03-22,6499.79
2017-03-23,6512.19
2017-03-24,6546.62
2017-03-27,6516.03
2017-03-28,6498.69
2017-03-29,6480.54
2017-03-30,6375.74
2017-03-31,6401.65
2017-04-05,6539.97
2017-04-06,6559.65
2017-04-07,6578.73
2017-04-10,6566.54
2017-04-11,6629.17
2017-04-12,6576.48
2017-04-13,6615.7
2017-04-14,6528.16
2017-04-17,6456.6
2017-04-18,6418.21
2017-04-19,6350.65
2017-04-20,6347.77
2017-04-21,6300.71
2017-04-24,6138.51
2017-04-25,6160.46
2017-04-26,6176.4
2017-04-27,6192.3
2017-04-28,6211.86
2017-05-02,6216.12
2017-05-03,6197.48
2017-05-04,6176.31
2017-05-05,6089.68
2017-05-08,5975.54
2017-05-09,6012
2017-05-10,5885.84
2017-05-11,5872.64
2017-05-12,5863.78
2017-05-15,5893.51
2017-05-16,6014.73
2017-05-17,6027.65
2017-05-18,5976.3
2017-05-19,5974.98
